Product Code,Description,Category,Make,Manufacturer,image
3SI/PIP/65,"VCu Barrel Nipple Plain x Threaded 1 1/2""",Pipework/Hose,Valves and Pipework,,3SIPIP65.png
3SI/PIP/66,VCu Barrel Nipple Threaded 1 1/2,Pipework/Hose,Valves and Pipework,,3SIPIP66.png
3SI/PIP/68,"PVCu Reducing Piece Male x Female Threaded 1"" x 3/4""",Pipework/Hose,,,3SIPIP68.png
3SI/PIP/69,"PVCu Hexagon Nipple Threaded 1""",,,Pipestock,3SIPIP69.png
3SI/PIP/70,"PVCu Elbow 90 Threaded 1""",,,Pipestock,3SIPIP70.png
3SI/PIP/71,"PVCu Adaptor Male Spigot Plain x Threaded Female 1 1/2""",Pipework/Hose,,,3SIPIP71.png
3SI/PIP/72,Free Stock Space,Pipework/Hose,,,3SIPIP72.png
3SI/PIP/74,(1/2� ball valves � WRAS Approved),Pipework/Hose,Valves and Pipework,Pipestock,3SIPIP74.png
3SI/PIP/75,(1� bacll valves  - WRAS Approved),Pipework/Hose,Valves and Pipework,Pipestock,3SIPIP75.png
3SI/PIP/76,"PVCu Reducing Bush Plain 1"" x 3/4""",Pipework/Hose,,Pipestock,3SIPIP76.png
3SI/PIP/85,"PVCu Plug Threaded 1 1/2""",Pipework/Hose,,,3SIPIP85.png
3SI/PIP/86,"PVCu CHECK VALVE SPRING epdm PLAIN 1""",Pipework/Hose,,,3SIPIP86.png
3SI/PIP/89,"3/4"" x 1/2"" PVC Reducing Adaptor Threaded F x M",Pipework/Hose,,,3SIPIP89.png
3SI/PIP/90,"1/2"" Pl/TH Ball Valve",Pipework/Hose,,,3SIPIP90.png
3SI/PIP/91,"1/2"" Plain x Threaded Union",Pipework/Hose,,,3SIPIP91.png
3SI/PIP/93,"PVCu Elbow 90 Plain x Threaded 1/2""",Pipework/Hose,Parts,Pipestock,3SIPIP93.png
3SI/PIP/94,"10mm Push fit x 1/4"" Threaded connector",Workshop Parts,,,3SIPIP94.png
3SI/PUM/01,9067-spe1200aClarke SPE1200SS 230v,Pumps,Pump,Anchor Pumps Co Ltd,3SIPUM01.png
3SI/PUM/02,Hidom HD-602 Single Outlet Adjustable Aquarium Air Pump with Accessory Kit,Pumps,Pump,,3SIPUM02.png
3SI/PUM/03,Lowara DOC7VXSG/A without floatswitch 230v 107540130XXXUA,Pumps,Pump,Anchor Pumps Co Ltd,3SIPUM03.png
3SI/PUM/04,Grundfoss Jp4-54 Pump 30v,Pumps,,,3SIPUM04.png
3SI/QU1/001,GRP Kiosk - 1650 x 1650 x 2250,Enclosures,Kiosk,Quinshield Limited,3SIQU1001.png
3SI/QU1/002-A,GRP Kiosk - Type PR5 1510 x 650 x 1510 (GREEN),Enclosures,Kiosk,Quinshield Limited,3SIQU1002-A.png
3SI/QU1/002-B,GRP Kiosk - Type PR5 1510 x 650 x 1510 (GREY),Enclosures,Kiosk,Quinshield Limited,3SIQU1002-B.png
3SI/QU1/003-A,GRP Kiosk - 2150 x 650 x 2250 (GREEN),Enclosures,Kiosk,Quinshield Limited,3SIQU1003-A.png
3SI/QU1/004-A,GRP Kiosk - 2000 x 2000 x 2250 (GREEN),Enclosures,Kiosk,Quinshield Limited,3SIQU1004-A.png
3SI/QUI/003-B,GRP Kiosk - 2150 x 650 x 2250 (GREY),Enclosures,Kiosk,Quinshield Limited,3SIQUI003-B.png
3SI/QUI/005-A,GRP Kiosk - 3000 x 2000 x 2250 (SR2 Rated),Enclosures,Kiosk,Quinshield Limited,3SIQUI005-A.png
3SI/ROP/01,10mm Braid on Braid Polyester / Black c/w 150mm Soft Eye Splice One End / Other End Plain Heat Sealed  10m,Pumps,Pump Ropes,,3SIROP01.png
3SI/RSC/28,"TDK-Lambda Switching Power Supply, LS75-12, 12V dc, 6A, 75W, 1 Output, 125 ? 373 V dc, 88 ? 264 V ac",,Parts,RS Components,3SIRSC28.png
3SI/RSC/31,PINK PVC EQUIPMENT WIRE 7/0.2 100M,,,,3SIRSC31.png
3SI/RSC/32,"Black 1mm� Hook Up Wire, 18AWG, 32/0.2 mm, 100m, PVC Insulation",,,,3SIRSC32.png
3SI/RSC/35,Legris LF3000 threaded Adaptor,,,,3SIRSC35.png
3SI/SAF/001,Hard hat with Chin Straps White,Uniform/PPE,,,3SISAF001.png
3SI/SAF/002,Hard hat with Chin Straps Black,Uniform/PPE,,,3SISAF002.png
3SI/SAF/003,Safety Glasses,Uniform/PPE,,,3SISAF003.png
3SI/SAF/004,First Aid Kits,Uniform/PPE,,,3SISAF004.png
3SI/SAF/005,Cut resistant Gloves,Uniform/PPE,,,3SISAF005.png
3SI/SAF/006,Nitrile Black Gloves (100) XL,Uniform/PPE,,,3SISAF006.png
3SI/SAF/007,Nitrile Black Gloves Large (100),Uniform/PPE,,,3SISAF007.png
3SI/SAF/008,Nitrile Black Gloves Med (100),Uniform/PPE,,,3SISAF008.png
3SI/SAF/009,Nitrile Black Gloves (100) XXL,Uniform/PPE,,,3SISAF009.png
3SI/SAF/010,Ear Defenders   -  AEB040-0C1-A00 - SNR 36dB JSP Sonis 3 Helmet Mounted,Uniform/PPE,,,3SISAF010.png
3SI/SER/001,Amtax/Phosphax Heated Drain 230v 2M LONG,Servitech Parts,Amtax/Phosphax,Servitech,3SISER001.png
3SI/SER/002,Amtax/Phosphax Heated Drain 230v 3M LONG,Servitech Parts,Amtax/Phosphax,Servitech,3SISER002.png
3SI/SER/003,Amtax/Phosphax Heated Drain 115v 2M LONG,Servitech Parts,Amtax/Phosphax,Servitech,3SISER003.png
3SI/SER/004,Amtax/Phosphax Heated Drain 115v 3M LONG,Servitech Parts,Amtax/Phosphax,Servitech,3SISER004.png
3SI/SER/007,Pump lifting rope (Marine Grade),Pumps,Pump Ropes,Servitech,3SISER007.png
3SI/SER/008,Service Exchange STIP Buoy,Servitech Parts,Service Exchange,Envitech Limited,3SISER008.png
3SI/SER/009,Service Exchange Solitax Sensor,Servitech Parts,Service Exchange,Hach Lange UK Limited,3SISER009.png
3SI/SH/01,3mm Grey PVC sheet 2440mm x 1220mm,Order Only,Sheet Materials,Amari,3SISH01.png
3SI/SH/02,9mm Grey PVC sheet 2440mm x 1220mm,Order Only,Sheet Materials,Amari,3SISH02.png
3SI/SH/03,12mm Grey PVC sheet 2440mm x 1220mm,Order Only,Sheet Materials,Amari,3SISH03.png
3SI/SH/04,"Trovidur EC N UPVC Grey T-7011, 2440x1220x12mm No PE",Workshop,Parts,Amari,3SISH04.png
3SI/T/092,Bump XCap,Uniform/PPE,,,3SIT092.png
3SI/TRU/04,Trunking 50mm x 100mm (3m length),Order Only,"Trunking, Traywork and Conduit",Schneider Electric,3SITRU04.png
3SI/TRU/045,20mm PVC Round Conduit Heavy Gauge White (3m Length),,,,3SITRU045.png
3SI/TRU/08,Trunking 50mm x 50mm (3m length),Order Only,"Trunking, Traywork and Conduit",Schneider Electric,3SITRU08.png
3SI/TRU/28,105mm Black Plastic Cable Tray (2m length),Order Only,"Trunking, Traywork and Conduit",Canford,3SITRU28.png
3SI/TRU/29,180mm Black Plastic Cable Tray (2m length),Order Only,"Trunking, Traywork and Conduit",Canford,3SITRU29.png
3SI/TRU/31,50mm Heavy duty HDG (hot dip galvanised) tray (3m length),Order Only,"Trunking, Traywork and Conduit",Legrand,3SITRU31.png
3SI/TRU/34,100mm Heavy duty HDG (hot dip galvanised) tray (3m Length),Order Only,"Trunking, Traywork and Conduit",Legrand,3SITRU34.png
3SI/TRU/40,225mm Heavy duty HDG (hot dip galvanised) tray (3m length),Order Only,"Trunking, Traywork and Conduit",Legrand,3SITRU40.png
3SI/TRU/46,CMP 20S16CW2RA 20/16 Type CW Outdoor Cable Gland Kit ( Pack of 2 ),,,,3SITRU46.png
3SI/TRU/48,"Hellerman Tyton Grey Slotted Panel Trunking 25mm x100mm, 2m",Workshop Parts,,,3SITRU48.png
3SI/TTS/010,Stainless Steel Strainers for Pump Hose,Pumps,,,3SITTS010.png
3SI/TUB/002,10mm OD x 7.5mm ID Natural Nylon air hose tubing 30m reel,,,,3SITUB002.png
3SI/TUB/003,6mm OD x 4mm ID Natural Nylon air hose tubing 30m reel,,,,3SITUB003.png
3SI/TUB/004,4mm OD blue Nylon tubing 30m reel,,,,3SITUB004.png
3SI/TUB/005,1/8� od x .075id Nylong tubing 30m Reel,,,,3SITUB005.png
42-18-005,TFC PUSH-IN-FIX GRIPPING,WJ 491 Sensor,Parts,,42-18-005.png
46-32-005,HOBO TET COMPRESSION GROMMET,WJ Sampler,Parts,,46-32-005.png
70-05-004,HOBO SILICONE RUBBER SLEEVING 2.15mm wall 12.0mm ID,WJ Sampler,Parts,,70-05-004.png
70-05-012,HOBO SILICONE RUBBER TUBE WHITE,WJ Sampler,Parts,,70-05-012.png
70-05-013,HOBO SILICONE RUBBER TUBE WHITE,WJ Sampler,Parts,,70-05-013.png
70-07-014,HOBO SILICONE RUBBER TUBE BLUE,WJ Sampler,Parts,,70-07-014.png
70-07-015,HOBO SILICONE RUBBER TUBE RED,WJ Sampler,Parts,,70-07-015.png
750-710,3/8� od sample/std pump tubing (phox 600),,,,750-710.png
770-556,"Phox Dip Conductivity Sensor c/w 1.0m holder,(K=1.0)...",Phoenix,Parts,Phoenix,770-556.png
770-900,Phox Combination pH Electrode Leadless screw-in,Phoenix,Parts,Phoenix,770-900.png
770-905,"Phox Combination Redox Electrode,leadless screw-in type",Phoenix,Parts,Phoenix,770-905.png
7ML1830-1DN,"LOCKNUT,1""BSP,FLANGED, PLASTIC",,,,7ML1830-1DN.png
7ML5310-0BC06-0AA0,"SITRANS LR110 Radar level transmitter, continuous, non-contact, 15m (49.2ft) range, for liquids, slurries, or solids, integrated cable",,,,7ML5310-0BC06-0AA0.png
7ML5310-0BC06-0GA0-Z E47,"SITRANS LR110 Radar level transmitter, continuous, non-contact, 15m (49.2ft) range, for liquids, slurries, or solids, integrated cable.",,,,7ML5310-0BC06-0GA0-Z E47.png
7ML6004-0AC10-1AA2,"Universal level controller: continuous, non-contact, for liquids, slurries, and solids. Monitors level, volume, and volume flow, for",Siemens,,,7ML6004-0AC10-1AA2.png
7ML6004-0AC10-1AA3,"SITRANS LT500 universal level controller: continuous, non-contact, for liquids, slurries, and solids. Monitors level, volume, and volume flow.",,,,7ML6004-0AC10-1AA3.png
80-05-010/1,ULTRASONIC TRANSDUCER 120KHz TYPE AT120,Ultrasonics,WJ Sensors,Airmar Technology Corporation,80-05-0101.png
80-05-010/2,TRANSDUCER SLEEVE,Ultrasonics,WJ Sensors,Heritage Engineering,80-05-0102.png
81-05-007,Battery NP7-12,Samplers,Parts,MSA ELECTROTEC,81-05-007.png
81-05-012,BATTERY YUASA NP12-12,Samplers,Parts,City Electrical Factors Limited,81-05-012.png
94-05-008,CABLE GLAND 20MMX9MM,Cable /Cable Parts,Glands,Cable Glands UK Limited,94-05-008.png
94-05-009,CABLE GLAND 20MM X 6MM,Cable /Cable Parts,Glands,Cable Glands UK Limited,94-05-009.png
94-05-014,NYLON STOPPING PLUG M-20-65B,Cable /Cable Parts,Glands,Cable Glands UK Limited,94-05-014.png
94-05-016,NYLON LOCK NUT M20-93B,Cable /Cable Parts,Glands,Cable Glands UK Limited,94-05-016.png
94-05-018,SW20 White nylon washer,Cable /Cable Parts,Glands,Cable Glands UK Limited,94-05-018.png
94-05-018A,SW25 White nylon washer,Cable /Cable Parts,Glands,Cable Glands UK Limited,94-05-018A.png
96-15-013,SPARTAN PC BOARD WJ161 ISS02,WJ Sampler,Parts,Martin Woolman Limited,96-15-013.png
96-50-066,SPARTAN PC BOARD WJ567 ISS1 (GAEL),WJ Sampler,Parts,Martin Woolman Limited,96-50-066.png
96-60-004,HOBO P.C.BOARD WJ604 ISS.3,WJ Sampler,Parts,Martin Woolman Limited,96-60-004.png
97-11-004,HOBO SERIAL NUMBER LABEL,Hobo,Parts,Herts Labels & Screen Printers,97-11-004.png
97-14-400,WJ491 EQUIPMENT CE LABEL,WJ 491 Sensor,Parts,,97-14-400.png
97-14-402,AQCV2 EQUIPMENT CE LABEL,WJ 491 Sensor,Parts,,97-14-402.png
97-14-412,VISA EQUIPMENT CE LABEL,WJ 491 Sensor,Parts,,97-14-412.png
97-14-500,WJ651 EQUIPMENT CE LABEL,WJ 651 Sensor,Parts,,97-14-500.png
97-14-505,651 LEVEL SENSOR SERIAL NUMBER 12220-12719,WJ 651 Sensor,Parts,,97-14-505.png
A5E49069764,Submergence shield kit,,,,A5E49069764.png
D-319-OUT-MA,TWO ANALOG OUTPUTS (MODULE FOR CON::LYTE PRO),Instrument,S::CAN,Badger Meter UK Ltd,D-319-OUT-MA.png
INVONLY182 5years.,GPRS Airtime,,,,INVONLY182 5years..png
LQV155.99.00001,Power Connection box,,,,LQV155.99.00001.png
MRFAR50PG,50mm Adjustable riser for medium duty tray,Workshop,Trunking and Tray,City Electrical Factors Limited,MRFAR50PG.png
MRFB50PG,50mm 90 degree flat bend for medium duty tray,Workshop,Trunking and Tray,City Electrical Factors Limited,MRFB50PG.png
MRFL50PG,50mm Return flange medium duty cable tray 25mm deep,Workshop,Trunking and Tray,City Electrical Factors Limited,MRFL50PG.png
PDA1100.3050,FlexiLogger 300 Ex Lithium Battery Pack 96Ah,,,,PDA1100.3050.png
SI01CHE19-DA,4Ph Buffer Solution 1 LT,Reagents,Standards & Buffers,Process Measurement and Analysis Limited,SI01CHE19-DA.png
SI01CHE19-DO,4pH Buffer Solution (5L),Reagents,Standards & Buffers,Process Measurement and Analysis Limited,SI01CHE19-DO.png
SI01CHE22-DA,7ph Buffer Solution (1L),Reagents,Standards & Buffers,Process Measurement and Analysis Limited,SI01CHE22-DA.png
SI01CHE22-DO,7pH Buffer Solution (5L),Reagents,Standards & Buffers,Process Measurement and Analysis Limited,SI01CHE22-DO.png
SI01CHE24-CO,9 pH Buffer Solution (500ml),Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI01CHE24-CO.png
SI01CHE24-DA,9 pH Buffer Solution (1L),Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI01CHE24-DA.png
SI01CHE24-DO,9pH Buffer Solution (5L),Reagents,Reagent (individual),Process Measurement and Analysis Limited,SI01CHE24-DO.png
SI03CHE61-DH,Hydrochloric Acid 35%,Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI03CHE61-DH.png
SI07CHE57-EA,Deionized Water 10Lt,Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI07CHE57-EA.png
SI07CHE57-EH,Deionized Water 25 Lt,Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI07CHE57-EH.png
SI18CHE29,10 pH Buffer Solution (1L),Reagents,Standards & Buffers,Process Measurement and Analysis Limited,SI18CHE29.png
SI18CHE29-DO,10 pH Buffer Solution (5L),Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI18CHE29-DO.png
SI24CHE97-DO,Ammonia Reagent 2 (NaoH) 5 Lt,Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI24CHE97-DO.png
SI25CHE21-DH,Hydrochloric Acid 5N 5 Molar (2.5Ltr),Reagents,Cleaning & Other,Process Measurement and Analysis Limited,SI25CHE21-DH.png
SI26CHE58-DA,Formazin Std 4000 FTU (1 Litre),Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI26CHE58-DA.png
SI26CHE59-DA,Stip Ammonia Standard 1000ppm (1L),Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI26CHE59-DA.png
SI26CHE97-DO,4ppm Ammonia Standard (5L),Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI26CHE97-DO.png
SI30CHE98-CO,Redox 358mV 1L,Reagents,Standards & Buffers,Process Measurement and Analysis Limited,SI30CHE98-CO.png
SI31CHE28,Conductivity Std 500 (500ml),Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI31CHE28.png
SI31CHE68,Conductivity Std 1000,Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI31CHE68.png
SI32CHE56-DA,Stip Ammonia Reagent,Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI32CHE56-DA.png
SI35CHE92-DA,Aztec 1000 Reagent Kit Ammonia (C.C) 1 Kit,Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI35CHE92-DA.png
SI35CHE93-EA,Aztec S1000 Buffer Solution Ammona,Reagents,Reagent (individual),Process Measurement and Analysis Limited,SI35CHE93-EA.png
SI36CHE00,Tyronics Ammonia Reagent Kit,Reagents,Reagent Kits,Process Measurement and Analysis Limited,SI36CHE00.png
SI8CHE29-DO,10 pH Buffer Solution (5L),Reagents,Standards & Buffers,Process Measurement and Analysis Limited,SI8CHE29-DO.png
TITAN-C4,Sinker Weight for Titan (10mm Uptake Tube),WJ Sampler,Parts,Heritage Engineering,TITAN-C4.png
WJ0014210,WJ460 Sensor,460 Flowmeter,,,WJ0014210.png
WJ0111400,HOBO INLET PIPE - COMPLETE,WJ Sampler,Parts,Servitech,WJ0111400.png
WJ14200,Fixed WJ520 or WJ460 Sensor Support,Mounting,WJ Sensors,,WJ14200.png
WJ14511,WJ500 Series ultrasonic sensor (WJ651),Ultrasonics,WJ 651 Sensor,Servitech,WJ14511.png
WJ14516,WJ400 Series ultrasonic sensor (WJ491),Ultrasonics,WJ 491 Sensor,Servitech,WJ14516.png
WJ5311,WJ5311  issue 01 WJ491 Processor PCB,Ultrasonics,WJ Flow Meter,Martin Woolman Limited,WJ5311.png
WJ5612,WJ5612 issue 01,Ultrasonics,WJ Flow Meter,Martin Woolman Limited,WJ5612.png
WJ9460/01R,Refurbished WJ460 Flow monitor IP67 Wall mount 110/240 vac,460 Flowmeter,,,WJ946001R.png
